run_name,method,K,kappa_base,kappa_icl,delta_kappa,accbal_base,accbal_icl,delta_accbal,f1w_base,f1w_icl,delta_f1w,test_kappa_baseline,hours_of_data,num_subjects_train
test,Proto-ICL,20,0.5868304068737461,0.5224616925769202,-0.06436871429682589,0.5655935416376808,0.6278435437785846,0.062250002140903815,0.7063382569989034,0.6535198402860959,-0.052818416712807514,0.5782998066777365,158.93333333333334,8
test,Proto-ICL,1,0.5900413942527618,0.3770568481591039,-0.2129845460936579,0.5732717917251426,0.4820577849045431,-0.09121400682059955,0.702090634565801,0.538968855630345,-0.16312177893545599,0.5893821773995638,158.93333333333334,8
test,Proto-ICL,5,0.5901709898165778,0.5060956593251988,-0.08407533049137894,0.5726360558887891,0.5963201061416521,0.02368405025286302,0.7031160350372004,0.636025882438313,-0.0670901525988874,0.5893821773995638,158.93333333333334,8
test,Proto-ICL,10,0.593004085660412,0.5241115881824967,-0.06889249747791526,0.5732770814484066,0.6042203175717364,0.03094323612332983,0.7063723809462343,0.6500621224882966,-0.05631025845793769,0.5893821773995638,158.93333333333334,8
test,Proto-ICL,20,0.597470976543842,0.5110943591732392,-0.08637661737060276,0.5748462371897135,0.6113077299704599,0.036461492780746396,0.7118785475766582,0.64219884934149,-0.06967969823516829,0.5893821773995638,158.93333333333334,8
test,Proto-ICL,1,0.528918193989478,0.40986853370310705,-0.11904966028637098,0.5419474442068243,0.5343377289677298,-0.007609715239094483,0.6538552313591424,0.560873497866072,-0.09298173349307037,0.5280029582113976,158.93333333333334,8
test,Proto-ICL,5,0.5292583698329447,0.4268999358990714,-0.10235843393387334,0.5414605787086625,0.5469374775587054,0.005476898850042877,0.655198795500794,0.5822981048337313,-0.07290069066706262,0.5280029582113976,158.93333333333334,8
test,Proto-ICL,10,0.5313018731881518,0.5023039053710829,-0.02899796781706887,0.5421430693054325,0.6176017610528636,0.07545869174743103,0.6577761466800788,0.6300140979496924,-0.027762048730386346,0.5280029582113976,158.93333333333334,8
test,Proto-ICL,20,0.5330020680599454,0.4843862084347296,-0.04861585962521581,0.5414985234801957,0.6098827222489368,0.06838419876874113,0.6614944354021017,0.6171030881396812,-0.044391347262420555,0.5280029582113976,158.93333333333334,8
test,Proto-ICL,1,0.5943080050214211,0.2689996326838303,-0.3253083723375908,0.585486476719375,0.4597263787350373,-0.12576009798433774,0.7010935796088288,0.4650157428377639,-0.23607783677106486,0.5938951416384313,158.93333333333334,8
test,Proto-ICL,5,0.5951816450003087,0.5434426288852673,-0.05173901611504139,0.5854345942779511,0.6197473815669227,0.03431278728897158,0.7026651718008148,0.6683574986197749,-0.03430767318103989,0.5938951416384313,158.93333333333334,8
test,Proto-ICL,10,0.5960787394654739,0.5258753353636842,-0.0702034041017896,0.585127479318477,0.6093264805044973,0.024199001186020364,0.704477708830542,0.6510803361238079,-0.05339737270673406,0.5938951416384313,158.93333333333334,8
test,Proto-ICL,20,0.5999116838101022,0.5233690881069379,-0.07654259570316424,0.5862242271427026,0.6057307534927778,0.019506526350075215,0.7097807137321919,0.6525994095418475,-0.057181304190344395,0.5938951416384313,158.93333333333334,8
test,Proto-ICL,1,0.528711118846314,0.23747204698275692,-0.29123907186355713,0.5347750433621784,0.38956339355361486,-0.14521164980856355,0.6488022833845394,0.4486424023598395,-0.2001598810246999,0.528465713249854,158.93333333333334,8
test,Proto-ICL,5,0.5290616612229035,0.4908190764068533,-0.03824258481605025,0.534035560081517,0.592435691141109,0.058400131059592075,0.6500908388852333,0.6302034884140414,-0.019887350471191945,0.528465713249854,158.93333333333334,8
test,Proto-ICL,10,0.5310266833063662,0.4631120571137203,-0.06791462619264588,0.5348260147428701,0.5887957255896554,0.05396971084678537,0.6527579426569801,0.6018854107291001,-0.050872531927879994,0.528465713249854,158.93333333333334,8
test,Proto-ICL,20,0.5362715032930083,0.4537760010352653,-0.08249550225774305,0.5364265937944539,0.5876758711574617,0.05124927736300777,0.6592026966925628,0.5930982479111778,-0.066104448781385,0.528465713249854,158.93333333333334,8
test,Proto-ICL,1,0.6077513573937885,0.25439308779834,-0.35335826959544847,0.5940951579872935,0.3887258334994051,-0.20536932448788842,0.7103781096963051,0.4557068675909948,-0.2546712421053103,0.6071018452503487,158.93333333333334,8
test,Proto-ICL,5,0.6086116434979426,0.5264202049326723,-0.08219143856527034,0.5940473108486352,0.611980302158839,0.017932991310203872,0.7118729796718168,0.6433215107290728,-0.068551468942744,0.6071018452503487,158.93333333333334,8
test,Proto-ICL,10,0.6106387891063407,0.5453388934619967,-0.06529989564434402,0.594437902750831,0.6354522847605377,0.04101438200970675,0.7145630501663846,0.6710809794936862,-0.04348207067269838,0.6071018452503487,158.93333333333334,8
test,Proto-ICL,20,0.6130278607123882,0.5630112969448516,-0.050016563767536604,0.5942824993762906,0.6355935912325629,0.04131109185627224,0.7187159479688396,0.6882955756515934,-0.030420372317246258,0.6071018452503487,158.93333333333334,8
test,Proto-ICL,1,0.5604529118757382,0.3709136768654489,-0.1895392350102893,0.5413697716450734,0.5239531134459419,-0.01741665819913152,0.6817249568150452,0.49486151549291296,-0.18686344132213223,0.5601166535244595,158.93333333333334,8
test,Proto-ICL,5,0.5612347340006576,0.5183543803701396,-0.04288035363051801,0.5413039892570495,0.5981711551316737,0.05686716587462426,0.6832310120312902,0.6581133886002828,-0.02511762343100743,0.5601166535244595,158.93333333333334,8
test,Proto-ICL,10,0.5639966400666201,0.5048203524166188,-0.05917628765000127,0.5421980391269032,0.5955913100628756,0.05339327093597235,0.6865281408765417,0.6427790550909923,-0.04374908578554937,0.5601166535244595,158.93333333333334,8
test,Proto-ICL,20,0.5677320328910654,0.5356366792245104,-0.032095353666555027,0.5424903386996828,0.6130586316959319,0.07056829299624912,0.6919286228549778,0.674514638321279,-0.0174139845336988,0.5601166535244595,158.93333333333334,8
test,Proto-ICL,1,0.5177191872097939,0.3125945681055068,-0.20512461910428714,0.5424496043906403,0.45875049510835775,-0.08369910928228252,0.6304821819126695,0.4617584345257068,-0.16872374738696266,0.5175237932467416,154.66666666666666,8
test,Proto-ICL,5,0.5186486203452254,0.46366790765801247,-0.05498071268721294,0.5425315831663148,0.5488222088724679,0.00629062570615313,0.631799676553396,0.5984590775688448,-0.03334059898455122,0.5175237932467416,154.66666666666666,8
test,Proto-ICL,10,0.519989931860166,0.578399954791617,0.05841002293145103,0.5432828772018544,0.6185578973214466,0.0752750201195922,0.6335393004712788,0.6820511821186328,0.04851188164735398,0.5175237932467416,154.66666666666666,8
test,Proto-ICL,20,0.5204729253200027,0.5827173059684585,0.06224438064845583,0.5420245672298722,0.6178936476825239,0.07586908045265162,0.6358450818194492,0.6875288399315445,0.051683758112095246,0.5175237932467416,154.66666666666666,8
test,Proto-ICL,1,0.50260254452973,0.3230241870009033,-0.17957835752882667,0.5811658668238664,0.5038652101190155,-0.07730065670485087,0.6203697644291145,0.4881945078140999,-0.1321752566150146,0.5026105486667154,165.86666666666667,8
test,Proto-ICL,5,0.5024416045484915,0.4135182635293316,-0.08892334101915994,0.5809925157909884,0.5917661662615894,0.01077365047060097,0.621225933003912,0.5328489541086426,-0.08837697889526941,0.5026105486667154,165.86666666666667,8
test,Proto-ICL,10,0.5035882112405654,0.4829811000825377,-0.020607111158027713,0.5819426943795162,0.629728681959633,0.04778598758011687,0.6230405058592166,0.601912558257158,-0.021127947602058605,0.5026105486667154,165.86666666666667,8
test,Proto-ICL,20,0.5011992673734653,0.48284816648764295,-0.01835110088582237,0.5792535481970181,0.6264077879616734,0.04715423976465527,0.624182155014654,0.6101808854128163,-0.014001269601837674,0.5026105486667154,165.86666666666667,8
test,Proto-ICL,1,0.3366277385785048,0.21951715883453837,-0.11711057974396644,0.4321948287893592,0.4002965537700245,-0.03189827501933473,0.4953744715657966,0.379810581468059,-0.1155638900977376,0.33680566547583735,155.73333333333332,8
test,Proto-ICL,5,0.3373266112724168,0.3440908999232217,0.006764288650804917,0.4323021249573579,0.4710919996362752,0.03878987467891726,0.49677956341758034,0.4726912016626737,-0.02408836175490664,0.33680566547583735,155.73333333333332,8
test,Proto-ICL,10,0.3378183310993734,0.3777639556142882,0.03994562451491479,0.4325346633202528,0.5466631541375131,0.11412849081726029,0.4980518253246085,0.5174518481365163,0.019400022811907836,0.33680566547583735,155.73333333333332,8
test,Proto-ICL,20,0.33867009022073225,0.41066281219918266,0.07199272197845041,0.4329826271406585,0.5450966112502705,0.11211398410961204,0.5004166204222141,0.5471293972137115,0.046712776791497324,0.33680566547583735,155.73333333333332,8
test,Proto-ICL,1,0.5231159500693776,0.48680378705678073,-0.036312163012596876,0.5402700046415473,0.5728110259678354,0.03254102132628811,0.6444084485267593,0.6045071764607568,-0.03990127206600247,0.5232775039979597,166.4,8
test,Proto-ICL,5,0.5224830830087335,0.4881427661397216,-0.0343403168690119,0.5394004070875157,0.5910396488601897,0.05163924177267398,0.644858433785398,0.6085175736474946,-0.036340860137903386,0.5232775039979597,166.4,8
test,Proto-ICL,10,0.5216278195449167,0.4891300593044394,-0.032497760240477236,0.5382979303770311,0.589414088344544,0.0511161579675129,0.6454190902602147,0.6144323247629705,-0.030986765497244217,0.5232775039979597,166.4,8
test,Proto-ICL,20,0.5189877295608685,0.44286297286943144,-0.07612475669143703,0.5352467081927379,0.5435545664441725,0.008307858251434652,0.6454492661549177,0.5834294825721715,-0.06201978358274618,0.5232775039979597,166.4,8
test,Proto-ICL,1,0.4383578823090789,0.43305045013742705,-0.00530743217165186,0.5077380383834098,0.5510664420979663,0.043328403714556485,0.5813874798938701,0.5402300505689983,-0.041157429324871764,0.43846883612427334,113.6,6
test,Proto-ICL,5,0.43728918451783994,0.4288035195847842,-0.008485664933055748,0.5065445030838475,0.5579444744586892,0.05139997137484176,0.5811753333922676,0.5402606126834214,-0.040914720708846164,0.43846883612427334,113.6,6
test,Proto-ICL,10,0.43665321796437817,0.44616271515240247,0.009509497188024296,0.5059803385474309,0.5660165083215615,0.06003616977413062,0.5815584481436183,0.5631829765873123,-0.018375471556306033,0.43846883612427334,113.6,6
test,Proto-ICL,20,0.4333274468015216,0.4598096098353618,0.02648216303384021,0.5020875259618061,0.5664770946995463,0.06438956873774027,0.5804801470978245,0.5841208876043803,0.0036407405065558285,0.43846883612427334,113.6,6
test,Proto-ICL,1,0.4926973875984896,0.4920507521859582,-0.0006466354125314044,0.5574353435526832,0.5950832514941802,0.03764790794149697,0.6231747527239146,0.5732934361218909,-0.04988131660202377,0.49309227110319787,154.66666666666666,8
test,Proto-ICL,5,0.4910456414254939,0.4889667625518387,-0.00207887887365521,0.5557261855585258,0.615967786138339,0.060241600579813204,0.6226311973706171,0.5754697651208053,-0.04716143224981184,0.49309227110319787,154.66666666666666,8
test,Proto-ICL,10,0.4894158378210016,0.5066774288402223,0.017261591019220646,0.5545463765168555,0.6251167894157378,0.07057041289888233,0.6223657993892725,0.6058231345608452,-0.016542664828427256,0.49309227110319787,154.66666666666666,8
test,Proto-ICL,20,0.4861739958092562,0.5161823999220825,0.030008404112826292,0.55205951000684,0.6218842158722825,0.06982470586544254,0.6220452367636364,0.6210538136075406,-0.0009914231560957942,0.49309227110319787,154.66666666666666,8
test,Proto-ICL,1,0.5849437210789012,0.5410325388924251,-0.04391118218647616,0.5767901410751178,0.6108922926309275,0.034102151555809646,0.700436421173231,0.6366698185059113,-0.0637666026673197,0.5849575871275816,158.93333333333334,8
test,Proto-ICL,5,0.584616508450152,0.5423424327009115,-0.04227407574924047,0.5763223905270429,0.6213593569338246,0.045036966406781676,0.7011885774405858,0.6460808464514046,-0.0551077309891812,0.5849575871275816,158.93333333333334,8
test,Proto-ICL,10,0.5844990008660125,0.5386728981172293,-0.04582610274878318,0.575423182623311,0.6210859805752651,0.04566279795195405,0.7022076578376271,0.6475916228621015,-0.054616034975525585,0.5849575871275816,158.93333333333334,8
test,Proto-ICL,20,0.5839428687611464,0.5215014984401471,-0.06244137032099928,0.5745730145951742,0.610456797001981,0.035883782406806786,0.7044709681202931,0.6369356036471436,-0.06753536447314945,0.5849575871275816,158.93333333333334,8
test,Proto-ICL,1,0.5716318487420617,0.5323258242788387,-0.039306024463223066,0.5636416079570808,0.602723751480927,0.0390821435238462,0.6913068633019094,0.6307882041195725,-0.0605186591823369,0.5719336532516976,158.93333333333334,8
test,Proto-ICL,5,0.5709000433106983,0.5193560685292482,-0.05154397478145012,0.5626580456906486,0.6097790656255999,0.047121019934951325,0.6918286076377923,0.6231261610548018,-0.06870244658299052,0.5719336532516976,158.93333333333334,8
test,Proto-ICL,10,0.5702927590851495,0.5238191404714616,-0.04647361861368793,0.5611136577334404,0.6085790311871667,0.04746537345372637,0.6926325038691376,0.6355955980240222,-0.05703690584511534,0.5719336532516976,158.93333333333334,8
test,Proto-ICL,20,0.5698422576238911,0.5044711983826993,-0.0653710592411918,0.5598276598566372,0.5912916772659411,0.031464017409303935,0.6950641003036061,0.6233522096650366,-0.07171189063856953,0.5719336532516976,158.93333333333334,8
test,Proto-ICL,1,0.5841422382538795,0.5530463109937134,-0.03109592726016608,0.5763535698334304,0.6058319616444128,0.02947839181098233,0.6971354738089353,0.6535811898101392,-0.04355428399879602,0.5839159707520857,158.93333333333334,8
test,Proto-ICL,5,0.5840339717176444,0.5438207241751973,-0.04021324754244704,0.5759740845771318,0.6291487710405363,0.05317468646340451,0.698046113749978,0.6469540719635882,-0.05109204178638982,0.5839159707520857,158.93333333333334,8
test,Proto-ICL,10,0.5831824433358106,0.5389469619766785,-0.044235481359132134,0.5743164861645306,0.6234357247701128,0.049119238605582205,0.6985606711930946,0.6474934897196143,-0.05106718147348033,0.5839159707520857,158.93333333333334,8
test,Proto-ICL,20,0.5811502694838073,0.5232545240641453,-0.057895745419662026,0.5711175414927275,0.6016405523874915,0.030523010894763947,0.6997207441989264,0.6389474056527933,-0.06077333854613309,0.5839159707520857,158.93333333333334,8
test,Proto-ICL,1,0.5675587869745031,0.5321980012413077,-0.035360785733195454,0.5543656348745006,0.6071124074378185,0.052746772563317834,0.6896800991044227,0.6294522434707005,-0.06022785563372224,0.567392330267785,158.93333333333334,8
test,Proto-ICL,5,0.5672308928150063,0.5168547879796349,-0.05037610483537136,0.5536026457671877,0.6159364490621291,0.062333803294941426,0.6905124508005944,0.6189847608334795,-0.0715276899671149,0.567392330267785,158.93333333333334,8
test,Proto-ICL,10,0.567580827439222,0.5282394180462957,-0.039341409392926296,0.553155217396878,0.6174861145962997,0.06433089719942164,0.6920027528812827,0.6347471498641525,-0.057255603017130174,0.567392330267785,158.93333333333334,8
test,Proto-ICL,20,0.5682859894693228,0.5123198878561508,-0.05596610161317206,0.5517306684789712,0.5993393384841967,0.047608670005225506,0.6949915714736942,0.6266641778555445,-0.06832739361814966,0.567392330267785,158.93333333333334,8
test,Proto-ICL,1,0.5760276260260184,0.5336666247393286,-0.04236100128668985,0.5640646921180064,0.5920289889861989,0.027964296868192573,0.6918792027379448,0.6463146968167162,-0.045564505921228626,0.5758534654504271,158.93333333333334,8
test,Proto-ICL,5,0.5765643245466919,0.5024936280969442,-0.07407069644974773,0.5639437711250403,0.5913326392403568,0.02738886811531649,0.6932025833003194,0.6125672219941923,-0.08063536130612703,0.5758534654504271,158.93333333333334,8
test,Proto-ICL,10,0.576765318371725,0.5203996262297177,-0.05636569214200726,0.563428024837701,0.5960505983110637,0.032622573473362615,0.6946250565566041,0.6356342113228767,-0.05899084523372744,0.5758534654504271,158.93333333333334,8
test,Proto-ICL,20,0.5759879166348014,0.5146763264811918,-0.06131159015360965,0.5612152914480162,0.5927039341806759,0.03148864273265972,0.6967573198803338,0.6360900909386683,-0.06066722894166554,0.5758534654504271,158.93333333333334,8
test,Proto-ICL,1,0.5872045381132192,0.5299520015074505,-0.05725253660576868,0.5760654571183887,0.6005326772765341,0.024467220158145397,0.69975076223714,0.629142596080105,-0.07060816615703491,0.5872392090739813,158.93333333333334,8
test,Proto-ICL,5,0.5878987318049071,0.5165867921430249,-0.0713119396618822,0.576126427365425,0.6082534496628947,0.032127022297469776,0.701133692205898,0.6172145447207261,-0.08391914748517193,0.5872392090739813,158.93333333333334,8
test,Proto-ICL,10,0.5873365779408699,0.5208400353740259,-0.06649654256684401,0.5750123059895925,0.6130297168414065,0.03801741085181398,0.702005942899805,0.6294110868106095,-0.07259485608919547,0.5872392090739813,158.93333333333334,8
test,Proto-ICL,20,0.5860864690357283,0.5027072284349736,-0.08337924060075463,0.5720196005944087,0.5969517040406312,0.024932103446222542,0.7036159848257026,0.6188243635837136,-0.08479162124198902,0.5872392090739813,158.93333333333334,8
test,Proto-ICL,1,0.5696970668378403,0.5148021445973814,-0.05489492224045889,0.5665801705939117,0.59044066813086,0.0238604975369483,0.6892466617770964,0.6126415203793111,-0.07660514139778529,0.5697745321290046,158.93333333333334,8
test,Proto-ICL,5,0.5689931759263431,0.5125968109514241,-0.056396364974919067,0.5656547119503978,0.604592932025206,0.03893822007480818,0.689753199608821,0.6138587439268397,-0.07589445568198128,0.5697745321290046,158.93333333333334,8
test,Proto-ICL,10,0.567632300001871,0.5133030104599647,-0.0543292895419063,0.5641335230466231,0.6093597124523431,0.045226189405719985,0.6901557828622822,0.6206276397835793,-0.06952814307870292,0.5697745321290046,158.93333333333334,8
test,Proto-ICL,20,0.5666114204477598,0.4955128393453049,-0.07109858110245493,0.5626118736627521,0.6054220957793841,0.04281022211663199,0.6921202425566894,0.6093380167633778,-0.08278222579331151,0.5697745321290046,158.93333333333334,8
test,Proto-ICL,1,0.5570332603726185,0.4967867789103492,-0.06024648146226924,0.562688502604768,0.5823102474271291,0.01962174482236112,0.675672288921975,0.5918323429752027,-0.08383994594677224,0.5571120780219792,158.93333333333334,8
test,Proto-ICL,5,0.5572097754685177,0.4953430747014107,-0.061866700767106986,0.5624962411612187,0.5976642157634482,0.035167974602229535,0.6767897225919886,0.5957846639988391,-0.08100505859314944,0.5571120780219792,158.93333333333334,8
test,Proto-ICL,10,0.5570136246488258,0.5012050515125096,-0.05580857313631615,0.5613702468805497,0.6047380265654174,0.04336777968486771,0.6778043751307142,0.6091420765523092,-0.068662298578405,0.5571120780219792,158.93333333333334,8
test,Proto-ICL,20,0.5559640324422599,0.49236851131427606,-0.06359552112798383,0.5596398826977437,0.5934684564185555,0.03382857372081183,0.6797358428786398,0.6088912025619181,-0.07084464031672166,0.5571120780219792,158.93333333333334,8
test,Proto-ICL,1,0.5001222698640504,0.5102927545909985,0.010170484726948148,0.4780556625591503,0.5041579435212269,0.02610228096207662,0.6310208710639152,0.634111373103024,0.0030905020391087668,0.49991535108968455,151.46666666666667,8
test,Proto-ICL,5,0.5011821046871047,0.49155705332290334,-0.009625051364201331,0.4779122597384689,0.5316704910914498,0.05375823135298091,0.6325774586206931,0.6048205650971996,-0.02775689352349353,0.49991535108968455,151.46666666666667,8
test,Proto-ICL,10,0.5024805816636091,0.4834497867387445,-0.01903079492486459,0.4776890756621269,0.5305102643989005,0.05282118873677355,0.6345195841506711,0.5964377927702572,-0.0380817913804139,0.49991535108968455,151.46666666666667,8
test,Proto-ICL,20,0.5042404759350694,0.47145388448452286,-0.03278659145054652,0.47705905769581064,0.5228461885942848,0.04578713089847414,0.6376251581449602,0.5866529573328972,-0.050972200812062995,0.49991535108968455,151.46666666666667,8
test,Proto-ICL,1,0.4101475394992208,0.3640797697198994,-0.046067769779321366,0.46326313442282735,0.4853863486606632,0.022123214237835864,0.5789516878984678,0.5020860976661528,-0.0768655902323151,0.4100992876938495,114.13333333333334,6
test,Proto-ICL,5,0.41034503006094847,0.3517682455626303,-0.05857678449831816,0.4630930920684902,0.49407225407770416,0.030979162009213967,0.5797736241176437,0.47257179258128135,-0.10720183153636231,0.4100992876938495,114.13333333333334,6
test,Proto-ICL,10,0.41031973254776777,0.3748828155038196,-0.03543691704394819,0.4626906859568347,0.5094130607827886,0.04672237482595387,0.5806930977625641,0.499514900716332,-0.08117819704623208,0.4100992876938495,114.13333333333334,6
test,Proto-ICL,20,0.4109609850232141,0.39337181094683094,-0.017589174076383163,0.4626285589798439,0.5146605865907274,0.05203202761088355,0.582955381215093,0.5276186363295724,-0.05533674488552065,0.4100992876938495,114.13333333333334,6
test,Proto-ICL,1,0.3874540080768487,0.23174401516181953,-0.15570999291502918,0.4845593408248193,0.45012217533842336,-0.034437165486395915,0.5653937560579925,0.3829198377043274,-0.18247391835366505,0.3877181929460779,162.13333333333333,8
test,Proto-ICL,5,0.38680412634402295,0.2114498515832788,-0.17535427476074414,0.4841373299028381,0.4462214213853205,-0.03791590851751758,0.5660054457789699,0.33592869130164893,-0.230076754477321,0.3877181929460779,162.13333333333333,8
test,Proto-ICL,10,0.3856563279844065,0.21206971460950896,-0.17358661337489756,0.48334063416236905,0.4623092993548064,-0.02103133480756264,0.5665913514924396,0.30666388105779546,-0.2599274704346441,0.3877181929460779,162.13333333333333,8
test,Proto-ICL,20,0.3837062987767982,0.21350725711633575,-0.17019904166046243,0.48198786286371514,0.470106334147894,-0.011881528715821155,0.5681193756574953,0.2985758666575558,-0.26954350899993945,0.3877181929460779,162.13333333333333,8
test,Proto-ICL,1,0.3345693605911074,0.33678646194120543,0.0022171013500980052,0.4321388007542384,0.4340034880252043,0.0018646872709658924,0.5123727108646898,0.512866618176137,0.0004939073114471615,0.33433801923534645,157.86666666666667,8
test,Proto-ICL,5,0.3346553232292283,0.3703210182562563,0.03566569502702799,0.4320711847390254,0.4801262514315587,0.04805506669253329,0.5136725749887244,0.5064092758766128,-0.007263299112111654,0.33433801923534645,157.86666666666667,8
test,Proto-ICL,10,0.3350852703607019,0.3591204465862492,0.024035176225547294,0.432060588454125,0.48305668587546846,0.05099609742134348,0.5155531286792947,0.48831223882760866,-0.027240889851686045,0.33433801923534645,157.86666666666667,8
test,Proto-ICL,20,0.3362817785844353,0.34760412975532584,0.011322351170890532,0.4323297770174673,0.4807034658893491,0.048373688871881815,0.5196912770111436,0.472547632924277,-0.04714364408686661,0.33433801923534645,157.86666666666667,8
test,Proto-ICL,1,0.527179351578408,0.47326190660860057,-0.05391744496980744,0.5389038604073974,0.5497708923454191,0.010867031938021743,0.6704711895649196,0.6020862363899262,-0.06838495317499338,0.5271021087196437,160.0,8
test,Proto-ICL,5,0.5277756743125925,0.412333745971231,-0.11544192834136152,0.5386326914846877,0.5380208016280442,-0.0006118898566435105,0.6720828250254822,0.5256860169836758,-0.14639680804180644,0.5271021087196437,160.0,8
test,Proto-ICL,10,0.5290386642220426,0.4093527644403002,-0.11968589978174238,0.5387429864988389,0.5325087408592439,-0.00623424563959496,0.6744569175638412,0.5260025261800045,-0.14845439138383665,0.5271021087196437,160.0,8
test,Proto-ICL,20,0.5316024333205183,0.3980757425422623,-0.13352669077825596,0.5390134098823881,0.5257041343189006,-0.013309275563487488,0.6793709892913407,0.5265327509601879,-0.15283823833115273,0.5271021087196437,160.0,8
test,Proto-ICL,1,0.5165599083601011,0.44366981554130536,-0.07289009281879577,0.5184370465311294,0.5405174861314194,0.022080439600289936,0.6410376627153098,0.5536392208557372,-0.08739844185957257,0.5165009389694157,162.13333333333333,8
test,Proto-ICL,5,0.5168608074520562,0.4483604445510737,-0.06850036290098249,0.5179786166468887,0.5591853673296484,0.041206750682759696,0.6422000644328099,0.5545853825317725,-0.08761468190103738,0.5165009389694157,162.13333333333333,8
test,Proto-ICL,10,0.5171764750760546,0.4843881436087667,-0.03278833146728788,0.5173996318455449,0.5877102297116125,0.07031059786606753,0.6436834806392764,0.5994248352235,-0.0442586454157764,0.5165009389694157,162.13333333333333,8
test,Proto-ICL,20,0.5170176964429557,0.4450796513226647,-0.071938045120291,0.5162218770673747,0.5557165444316864,0.03949466736431173,0.6458474020386336,0.5834243311347214,-0.06242307090391219,0.5165009389694157,162.13333333333333,8
test,Proto-ICL,1,0.45401031198112385,0.5011651688104943,0.047154856829370484,0.4593666884109324,0.5340270272309217,0.07466033881998924,0.5991124667749942,0.6098307481074445,0.010718281332450341,0.4536920658218492,117.33333333333331,6
test,Proto-ICL,5,0.45506496198956614,0.460223955368976,0.0051589933794098375,0.4592409356867435,0.5288855753221547,0.06964463963541123,0.6005849688070795,0.5633840239646298,-0.037200944842449624,0.4536920658218492,117.33333333333331,6
test,Proto-ICL,10,0.4569307753237932,0.4658025329277735,0.00887175760398029,0.45943405997834913,0.5279454235001524,0.06851136352180326,0.6028219784954448,0.5745460146660009,-0.028275963829443973,0.4536920658218492,117.33333333333331,6
test,Proto-ICL,20,0.4595393146597333,0.4930429839525905,0.0335036692928572,0.4596766232330583,0.5284612478344629,0.06878462460140461,0.6063258114144057,0.6124116068057012,0.006085795391295501,0.4536920658218492,117.33333333333331,6
test,Proto-ICL,1,0.554877210603409,0.4741192381196919,-0.08075797248371708,0.5838574655461786,0.5733361455383413,-0.010521320007837232,0.6562256498581467,0.5577220490748658,-0.09850360078328091,0.5551550694560781,126.93333333333334,6
test,Proto-ICL,5,0.5533578657934821,0.4574385685321405,-0.09591929726134163,0.5824817946493319,0.5785505477992581,-0.003931246850073844,0.655938996361172,0.5286961145170129,-0.1272428818441591,0.5551550694560781,126.93333333333334,6
test,Proto-ICL,10,0.5519864338900189,0.46847462050306377,-0.08351181338695512,0.5811899618869805,0.5820314202465692,0.0008414583595887093,0.655976914819649,0.5534948600904864,-0.10248205472916261,0.5551550694560781,126.93333333333334,6
test,Proto-ICL,20,0.5494894178981049,0.4874022938044351,-0.06208712409366979,0.5790768040707899,0.5831188510352302,0.004042046964440327,0.6562985593575791,0.5913065231121867,-0.0649920362453924,0.5551550694560781,126.93333333333334,6
test,Proto-ICL,1,0.480796108647195,0.4214573868803312,-0.05933872176686383,0.5649591443539214,0.5562083647818533,-0.008750779572068046,0.5929902052552696,0.4986035777306927,-0.09438662752457688,0.4812104962082277,110.93333333333334,6
test,Proto-ICL,5,0.4791638292606829,0.4791809011436975,1.707188301458551e-05,0.5636743049308659,0.6013957758617533,0.0377214709308874,0.5924359288632757,0.580714212400607,-0.011721716462668619,0.4812104962082277,110.93333333333334,6
test,Proto-ICL,10,0.4770252325815768,0.4658630146798842,-0.011162217901692584,0.5620394974793574,0.5917459470832964,0.029706449603938978,0.5916806199352967,0.5753147123667833,-0.016365907568513416,0.4812104962082277,110.93333333333334,6
test,Proto-ICL,20,0.4727031701113963,0.45998371447987607,-0.012719455631520216,0.558672034072709,0.5805136918971707,0.02184165782446168,0.5902530237642121,0.5757396644123091,-0.01451335935190301,0.4812104962082277,110.93333333333334,6
test,Proto-ICL,1,0.3677533039647576,0.37035825001951106,0.0026049460547534764,0.4405899066164783,0.4957720339221431,0.055182127305664797,0.49471122197007217,0.4832756554435592,-0.011435566526512952,0.36761230965130554,124.8,6
test,Proto-ICL,5,0.36832681026986,0.3477559500212538,-0.020570860248606215,0.44050024270430593,0.5095059966941546,0.0690057539898487,0.49612562422245465,0.458726075751783,-0.03739954847067167,0.36761230965130554,124.8,6
test,Proto-ICL,10,0.3695337515969075,0.33986515952937646,-0.02966859206753103,0.44073298873033834,0.5115884056529215,0.07085541692258318,0.4981856906372851,0.4546086640273226,-0.04357702660996249,0.36761230965130554,124.8,6
test,Proto-ICL,20,0.37177229167814374,0.3591529966980205,-0.012619294980123263,0.4410492450256555,0.5096529912263139,0.0686037462006584,0.502329273574761,0.49200317069911154,-0.010326102875649446,0.36761230965130554,124.8,6
test,Proto-ICL,1,0.380461113965766,0.39764326773445,0.01718215376868404,0.44871503832249343,0.5254922428960014,0.07677720457350795,0.5273608364335581,0.5194011666689828,-0.007959669764575295,0.3803118514697376,153.6,8
test,Proto-ICL,5,0.3810285593663718,0.4012869662608415,0.02025840689446967,0.4488339309292917,0.5441932581990733,0.09535932726978158,0.5285118903301486,0.5219237662549886,-0.006588124075159962,0.3803118514697376,153.6,8
